country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB",7/8/2024 11:00,26.0881305,87.93840336,CO,7,8,8
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",7/8/2024 11:00,27.308328,84.531742,NH3,NA,NA,NA
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB",7/8/2024 11:00,27.308328,84.531742,OZONE,1,5,3
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB",7/8/2024 11:00,26.63086,84.90051,PM10,NA,NA,NA
India,Bihar,Munger,"Town Hall, Munger - BSPCB",7/8/2024 11:00,25.376776,86.471523,OZONE,NA,NA,NA
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB",7/8/2024 11:00,26.11442,85.39813,NH3,5,12,9
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",7/8/2024 11:00,25.592539,85.227158,NO2,32,36,34
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB",7/8/2024 11:00,25.592539,85.227158,NH3,5,5,5
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",7/8/2024 11:00,25.610369,85.132568,PM2.5,35,73,54
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB",7/8/2024 11:00,25.610369,85.132568,OZONE,32,52,44
India,Bihar,Patna,"Muradpur, Patna - BSPCB",7/8/2024 11:00,25.619651,85.147382,NH3,7,8,7
India,Bihar,Patna,"Muradpur, Patna - BSPCB",7/8/2024 11:00,25.619651,85.147382,CO,4,41,15
India,Bihar,Patna,"Muradpur, Patna - BSPCB",7/8/2024 11:00,25.619651,85.147382,OZONE,5,62,6
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",7/8/2024 11:00,25.599486,85.113666,PM2.5,8,47,32
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",7/8/2024 11:00,25.599486,85.113666,PM10,13,64,42
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB",7/8/2024 11:00,25.599486,85.113666,SO2,1,22,8
India,Bihar,Patna,"Samanpura, Patna - BSPCB",7/8/2024 11:00,25.596727,85.085624,SO2,2,4,2
India,Bihar,Patna,"Samanpura, Patna - BSPCB",7/8/2024 11:00,25.596727,85.085624,CO,14,112,21
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",7/8/2024 11:00,25.0328,85.41948,NH3,2,2,2
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB",7/8/2024 11:00,25.0328,85.41948,OZONE,18,38,30
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",7/8/2024 11:00,25.892357,86.590325,PM2.5,2,22,10
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB",7/8/2024 11:00,25.892357,86.590325,NO2,6,10,7
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB",7/8/2024 11:00,24.952822,84.002396,PM10,3,29,15
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB",7/8/2024 11:00,26.2271665,84.3570427,PM2.5,NA,NA,NA
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC",7/8/2024 11:00,30.735567,76.775714,PM10,11,71,32
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC",7/8/2024 11:00,30.751462,76.762879,NH3,16,24,20
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",7/8/2024 11:00,30.719859,76.738637,PM2.5,3,53,23
India,Chandigarh,Chandigarh,"Sector-53, Chandigarh - CPCC",7/8/2024 11:00,30.719859,76.738637,PM10,12,64,32
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",7/8/2024 11:00,21.194815,81.31477,SO2,7,11,9
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",7/8/2024 11:00,21.194815,81.31477,CO,9,13,10
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB",7/8/2024 11:00,21.194815,81.31477,OZONE,6,16,7
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",7/8/2024 11:00,21.185571,81.343175,NO2,7,8,8
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",7/8/2024 11:00,21.185571,81.343175,SO2,9,11,10
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant",7/8/2024 11:00,21.185571,81.343175,OZONE,10,23,13
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",7/8/2024 11:00,21.224231,81.40835,NO2,9,34,18
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",7/8/2024 11:00,21.224231,81.40835,SO2,7,24,14
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB",7/8/2024 11:00,21.224231,81.40835,CO,8,82,15
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",7/8/2024 11:00,22.348441,82.549611,NO2,21,25,23
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB",7/8/2024 11:00,22.348441,82.549611,NH3,4,5,4
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB",7/8/2024 11:00,22.12665,83.483212,PM2.5,16,30,22
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",7/8/2024 11:00,21.258815,81.578979,NO2,7,10,9
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",7/8/2024 11:00,21.258815,81.578979,NH3,6,6,6
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB",7/8/2024 11:00,21.258815,81.578979,OZONE,1,3,1
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",7/8/2024 11:00,21.237755,81.705301,PM10,11,52,23
India,Chhattisgarh,Raipur,"Krishak Nagar, Raipur - CECB",7/8/2024 11:00,21.237755,81.705301,NH3,1,1,1
India,Delhi,Delhi,"Alipur, Delhi - DPCC",7/8/2024 11:00,28.815329,77.15301,NO2,25,41,31
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",7/8/2024 11:00,28.647622,77.315809,PM2.5,45,187,82
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",7/8/2024 11:00,28.647622,77.315809,NO2,26,49,37
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",7/8/2024 11:00,28.647622,77.315809,NH3,4,7,6
India,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",7/8/2024 11:00,28.647622,77.315809,CO,14,44,17
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",7/8/2024 11:00,28.695381,77.181665,PM2.5,3,30,13
India,Delhi,Delhi,"Ashok Vihar, Delhi - DPCC",7/8/2024 11:00,28.695381,77.181665,CO,30,52,37
India,Delhi,Delhi,"Bawana, Delhi - DPCC",7/8/2024 11:00,28.7762,77.051074,PM2.5,10,35,26
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",7/8/2024 11:00,28.7256504,77.2011573,PM2.5,1,500,168
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",7/8/2024 11:00,28.7256504,77.2011573,NO2,13,18,16
India,Delhi,Delhi,"Burari Crossing, Delhi - IMD",7/8/2024 11:00,28.7256504,77.2011573,CO,6,22,17
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",7/8/2024 11:00,28.5512005,77.2735737,PM10,50,94,73
India,Delhi,Delhi,"CRRI Mathura Road, Delhi - IMD",7/8/2024 11:00,28.5512005,77.2735737,CO,28,65,31
India,Delhi,Delhi,"Chandni Chowk, Delhi - IITM",7/8/2024 11:00,28.656756,77.227234,PM10,32,87,57
India,Delhi,Delhi,"DTU, Delhi - CPCB",7/8/2024 11:00,28.7500499,77.1112615,NO2,39,50,43
India,Delhi,Delhi,"DTU, Delhi - CPCB",7/8/2024 11:00,28.7500499,77.1112615,SO2,46,51,47
India,Delhi,Delhi,"Dr. Karni Singh Shooting Range, Delhi - DPCC",7/8/2024 11:00,28.498571,77.26484,NO2,21,39,27
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",7/8/2024 11:00,28.5627763,77.1180053,PM2.5,NA,NA,NA
India,Delhi,Delhi,"IGI Airport (T3), Delhi - IMD",7/8/2024 11:00,28.5627763,77.1180053,CO,NA,NA,NA
India,Delhi,Delhi,"IHBAS, Dilshad Garden, Delhi - CPCB",7/8/2024 11:00,28.6811736,77.3025234,PM2.5,32,81,43
India,Delhi,Delhi,"ITO, Delhi - CPCB",7/8/2024 11:00,28.628624,77.24106,NO2,12,93,39
India,Delhi,Delhi,"Jahangirpuri, Delhi - DPCC",7/8/2024 11:00,28.73282,77.170633,NO2,1,29,10
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",7/8/2024 11:00,28.5918245,77.2273074,PM10,11,54,28
India,Delhi,Delhi,"Lodhi Road, Delhi - IMD",7/8/2024 11:00,28.5918245,77.2273074,OZONE,29,50,31
India,Delhi,Delhi,"Major Dhyan Chand National Stadium, Delhi - DPCC",7/8/2024 11:00,28.611281,77.237738,PM10,19,68,36
India,Delhi,Delhi,"Mundka, Delhi - DPCC",7/8/2024 11:00,28.684678,77.076574,PM10,17,96,45
India,Delhi,Delhi,"Mundka, Delhi - DPCC",7/8/2024 11:00,28.684678,77.076574,CO,32,46,35
India,Delhi,Delhi,"NSIT Dwarka, Delhi - CPCB",7/8/2024 11:00,28.60909,77.0325413,CO,22,67,35
India,Delhi,Delhi,"Najafgarh, Delhi - DPCC",7/8/2024 11:00,28.570173,76.933762,NH3,7,12,9
India,Delhi,Delhi,"Narela, Delhi - DPCC",7/8/2024 11:00,28.822836,77.101981,NH3,6,7,6
India,Delhi,Delhi,"Narela, Delhi - DPCC",7/8/2024 11:00,28.822836,77.101981,SO2,3,6,4
India,Delhi,Delhi,"Nehru Nagar, Delhi - DPCC",7/8/2024 11:00,28.56789,77.250515,PM2.5,5,38,20
India,Delhi,Delhi,"North Campus, DU, Delhi - IMD",7/8/2024 11:00,28.6573814,77.1585447,CO,30,41,30
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",7/8/2024 11:00,28.530785,77.271255,NH3,10,14,11
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",7/8/2024 11:00,28.530785,77.271255,SO2,5,8,7
India,Delhi,Delhi,"Okhla Phase-2, Delhi - DPCC",7/8/2024 11:00,28.530785,77.271255,CO,48,92,59
India,Delhi,Delhi,"Patparganj, Delhi - DPCC",7/8/2024 11:00,28.623763,77.287209,PM2.5,12,38,25
India,Delhi,Delhi,"Punjabi Bagh, Delhi - DPCC",7/8/2024 11:00,28.674045,77.131023,PM10,16,95,50
India,Delhi,Delhi,"Pusa, Delhi - DPCC",7/8/2024 11:00,28.639652,77.146275,PM10,13,88,45
India,Delhi,Delhi,"Pusa, Delhi - DPCC",7/8/2024 11:00,28.639652,77.146275,NH3,5,8,6
India,Delhi,Delhi,"Pusa, Delhi - DPCC",7/8/2024 11:00,28.639652,77.146275,SO2,7,15,11
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",7/8/2024 11:00,28.563262,77.186937,PM10,18,68,42
India,Delhi,Delhi,"Rohini, Delhi - DPCC",7/8/2024 11:00,28.732528,77.11992,NO2,14,47,29
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",7/8/2024 11:00,28.6514781,77.1473105,NO2,39,57,49
India,Delhi,Delhi,"Shadipur, Delhi - CPCB",7/8/2024 11:00,28.6514781,77.1473105,NH3,8,16,11
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",7/8/2024 11:00,28.5504249,77.2159377,PM2.5,20,44,31
India,Delhi,Delhi,"Sirifort, Delhi - CPCB",7/8/2024 11:00,28.5504249,77.2159377,CO,36,52,39
India,Delhi,Delhi,"Sri Aurobindo Marg, Delhi - DPCC",7/8/2024 11:00,28.531346,77.190156,PM2.5,5,28,18
India,Delhi,Delhi,"Vivek Vihar, Delhi - DPCC",7/8/2024 11:00,28.672342,77.31526,NH3,NA,NA,NA
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",7/8/2024 11:00,28.699793,77.165453,NH3,7,7,7
India,Delhi,Delhi,"Wazirpur, Delhi - DPCC",7/8/2024 11:00,28.699793,77.165453,SO2,4,13,7
India,Gujarat,Ahmedabad,"Chandkheda, Ahmedabad - IITM",7/8/2024 11:00,23.107969,72.574648,NH3,8,11,9
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",7/8/2024 11:00,22.977134,72.553024,NH3,4,4,4
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",7/8/2024 11:00,22.977134,72.553024,SO2,19,21,20
India,Gujarat,Ahmedabad,"Gyaspur, Ahmedabad - IITM",7/8/2024 11:00,22.977134,72.553024,CO,14,23,17
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",7/8/2024 11:00,23.020509,72.579261,OZONE,13,45,18
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",7/8/2024 11:00,23.076793,72.627874,PM2.5,12,271,79
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",7/8/2024 11:00,23.076793,72.627874,PM10,14,158,71
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",7/8/2024 11:00,23.076793,72.627874,NO2,32,46,39
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",7/8/2024 11:00,23.076793,72.627874,CO,20,54,24
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",7/8/2024 11:00,23.04307,72.562968,NH3,6,7,7
India,Gujarat,Ahmedabad,"Sardar Vallabhbhai Patel Stadium, Ahmedabad - IITM",7/8/2024 11:00,23.04307,72.562968,CO,14,52,20
India,Gujarat,Gandhinagar,"GIFT City, Gandhinagar - IITM",7/8/2024 11:00,23.163798,72.677768,CO,16,38,21
India,Gujarat,Gandhinagar,"Sector-10, Gandhinagar - GPCB",7/8/2024 11:00,23.221714,72.654328,PM2.5,26,47,35
India,Gujarat,Surat,"Science Center, Surat - SMC",7/8/2024 11:00,21.170046,72.795405,NO2,17,26,22
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",7/8/2024 11:00,22.969611,72.6435,PM2.5,31,76,51
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",7/8/2024 11:00,22.969611,72.6435,PM10,51,85,64
India,Gujarat,Vatva,"Phase-4 GIDC, Vatva - GPCB",7/8/2024 11:00,22.969611,72.6435,NO2,1,6,3
India,Haryana,Ambala,"Patti Mehar, Ambala - HSPCB",7/8/2024 11:00,30.379589,76.778328,CO,30,60,43
India,Haryana,Bahadurgarh,"Arya Nagar, Bahadurgarh - HSPCB",7/8/2024 11:00,28.6701,76.9254,CO,6,24,14
India,Haryana,Bhiwani,"H.B. Colony, Bhiwani - HSPCB",7/8/2024 11:00,28.806223,76.141105,PM2.5,8,36,19
India,Haryana,Charkhi Dadri,"Mini Secretariat, Charkhi Dadri - HSPCB",7/8/2024 11:00,28.593883,76.270653,NO2,14,23,18
India,Haryana,Dharuhera,"Municipal Corporation Office, Dharuhera -  HSPCB",7/8/2024 11:00,28.2068,76.7997,PM2.5,35,45,37
India,Haryana,Faridabad,"New Industrial Town, Faridabad - HSPCB",7/8/2024 11:00,28.39072,77.30059,SO2,NA,NA,NA
India,Haryana,Faridabad,"Sector 11, Faridabad - HSPCB",7/8/2024 11:00,28.376058,77.315741,PM2.5,59,67,62
India,Haryana,Fatehabad,"Huda Sector, Fatehabad - HSPCB",7/8/2024 11:00,29.503664,75.467934,SO2,18,23,21
India,Haryana,Gurugram,"Sector-51, Gurugram - HSPCB",7/8/2024 11:00,28.4227,77.0667,NH3,7,14,9
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",7/8/2024 11:00,28.4501238,77.0263051,OZONE,8,69,12
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",7/8/2024 11:00,29.14056,75.744941,PM10,9,46,26
India,Haryana,Hisar,"Urban Estate-II, Hisar - HSPCB",7/8/2024 11:00,29.14056,75.744941,SO2,1,58,25
India,Haryana,Jind,"Police Lines, Jind - HSPCB",7/8/2024 11:00,29.307814,76.337619,NH3,2,5,3
India,Haryana,Jind,"Police Lines, Jind - HSPCB",7/8/2024 11:00,29.307814,76.337619,OZONE,28,78,36
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",7/8/2024 11:00,29.8006,76.4155,PM10,22,76,44
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",7/8/2024 11:00,29.8006,76.4155,NH3,11,11,11
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",7/8/2024 11:00,29.8006,76.4155,OZONE,4,59,22
India,Haryana,Karnal,"Sector-12, Karnal - HSPCB",7/8/2024 11:00,29.6953,77.0027,CO,12,70,24
India,Haryana,Mandikhera,"General Hospital, Mandikhera - HSPCB",7/8/2024 11:00,27.9002,76.9938,NH3,NA,NA,NA
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",7/8/2024 11:00,28.360699,76.93609,OZONE,55,88,59
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",7/8/2024 11:00,28.1485564,77.3320667,PM2.5,1,52,45
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",7/8/2024 11:00,28.1485564,77.3320667,NO2,23,25,24
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",7/8/2024 11:00,28.1485564,77.3320667,CO,10,16,13
India,Haryana,Palwal,"Shyam Nagar, Palwal - HSPCB",7/8/2024 11:00,28.1485564,77.3320667,OZONE,9,12,10
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",7/8/2024 11:00,30.7057778,76.85318056,NO2,18,22,20
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",7/8/2024 11:00,30.7057778,76.85318056,CO,6,18,10
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",7/8/2024 11:00,29.432304,76.972765,PM2.5,46,92,49
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",7/8/2024 11:00,29.432304,76.972765,NO2,31,32,31
India,Haryana,Panipat,"Sector-18, Panipat - HSPCB",7/8/2024 11:00,29.432304,76.972765,SO2,18,19,19
India,Haryana,Rohtak,"MD University, Rohtak - HSPCB",7/8/2024 11:00,28.52123,76.37138,SO2,1,12,3
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",7/8/2024 11:00,29.5364,75.0158,NO2,10,11,10
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",7/8/2024 11:00,29.5364,75.0158,NH3,8,13,11
India,Haryana,Sirsa,"F-Block, Sirsa - HSPCB",7/8/2024 11:00,29.5364,75.0158,CO,41,44,42
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",7/8/2024 11:00,30.1480566,77.2893471,PM10,NA,NA,NA
India,Haryana,Yamuna Nagar,"Gobind Pura, Yamuna Nagar - HSPCB",7/8/2024 11:00,30.1480566,77.2893471,OZONE,NA,NA,NA
India,Himachal Pradesh,Baddi,"HIMUDA Complex Phase-1, Baddi - HPPCB",7/8/2024 11:00,30.943887,76.801991,PM10,20,80,46
India,Jammu_and_Kashmir,Srinagar,"Rajbagh, Srinagar - JKSPCB",7/8/2024 11:00,34.066206,74.81982,PM2.5,18,44,29
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",7/8/2024 11:00,23.80569,86.44268,SO2,NA,NA,NA
India,Jharkhand,Dhanbad,"Sardar Patel Nagar, Dhanbad - JSPCB",7/8/2024 11:00,23.80569,86.44268,OZONE,16,38,21
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",7/8/2024 11:00,23.707909,86.41467,NO2,NA,NA,NA
India,Jharkhand,Jorapokhar,"Tata Stadium, Jorapokhar - JSPCB",7/8/2024 11:00,23.707909,86.41467,SO2,NA,NA,NA
India,Jharkhand,Pathardih,"Mohalbani Ghat, Pathardih - DMC",7/8/2024 11:00,23.66988,86.411725,PM10,NA,NA,NA
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",7/8/2024 11:00,16.172806,75.659694,NH3,2,2,2
India,Karnataka,Bagalkot,"Vidayagiri, Bagalkot - KSPCB",7/8/2024 11:00,16.172806,75.659694,SO2,4,4,4
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",7/8/2024 11:00,15.888653,74.541751,PM2.5,6,32,20
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",7/8/2024 11:00,15.888653,74.541751,SO2,9,10,10
India,Karnataka,Belgaum,"Ramteerth Nagar, Belgaum - KSPCB",7/8/2024 11:00,15.888653,74.541751,CO,52,70,64
India,Karnataka,Bengaluru,"BTM Layout, Bengaluru - CPCB",7/8/2024 11:00,12.9135218,77.5950804,CO,32,40,38
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",7/8/2024 11:00,12.9756843,77.5660749,PM10,70,119,93
India,Karnataka,Bengaluru,"City Railway Station, Bengaluru - KSPCB",7/8/2024 11:00,12.9756843,77.5660749,NO2,24,27,25
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",7/8/2024 11:00,13.029152,77.585901,PM2.5,8,41,26
India,Karnataka,Bengaluru,"Hebbal, Bengaluru - KSPCB",7/8/2024 11:00,13.029152,77.585901,SO2,4,11,8
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB",7/8/2024 11:00,12.938539,77.5901,PM2.5,6,20,13
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB",7/8/2024 11:00,12.7816279,77.6299145,PM10,26,102,50
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB",7/8/2024 11:00,12.990328,77.5431385,SO2,1,38,6
India,Karnataka,Bengaluru,"Shivapura_Peenya, Bengaluru - KSPCB",7/8/2024 11:00,13.0246342,77.5080115,CO,18,32,23
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB",7/8/2024 11:00,13.428828,77.731418,OZONE,24,25,24
India,Karnataka,Davanagere,"Devaraj Urs Badavane, Davanagere - KSPCB",7/8/2024 11:00,14.4758,75.9052,NH3,NA,NA,NA
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB",7/8/2024 11:00,15.459706,75.008381,PM10,55,95,66
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",7/8/2024 11:00,14.7918,75.3896,NO2,85,87,86
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",7/8/2024 11:00,14.7918,75.3896,CO,38,38,38
India,Karnataka,Haveri,"Ashwini Nagar, Haveri - KSPCB",7/8/2024 11:00,14.7918,75.3896,OZONE,17,18,18
India,Karnataka,Hubballi,"Lingaraj Nagar, Hubballi - KSPCB",7/8/2024 11:00,15.3714823,75.1160168,OZONE,6,15,7
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",7/8/2024 11:00,17.321993,76.822628,PM10,2,32,18
India,Karnataka,Kalaburagi,"Lal Bahadur Shastri Nagar, Kalaburagi - KSPCB",7/8/2024 11:00,17.321993,76.822628,NO2,11,12,12
India,Karnataka,Kalaburagi,"Mahatma Basaveswar Colony, Kalaburgi - KSPCB",7/8/2024 11:00,17.336318,76.847397,NH3,2,3,2
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",7/8/2024 11:00,14.816666,74.141003,PM2.5,2,22,8
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",7/8/2024 11:00,14.816666,74.141003,PM10,1,27,11
India,Karnataka,Karwar,"KHB Colony, Karwar - KSPCB",7/8/2024 11:00,14.816666,74.141003,CO,8,9,8
India,Karnataka,Kolar,"Tamaka Ind. Area, Kolar - KSPCB",7/8/2024 11:00,13.1276288,78.1570122,OZONE,14,44,19
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",7/8/2024 11:00,15.34763,76.181767,PM2.5,1,24,8
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",7/8/2024 11:00,15.34763,76.181767,CO,4,4,4
India,Karnataka,Koppal,"Diwator Nagar, Koppal - KSPCB",7/8/2024 11:00,15.34763,76.181767,OZONE,4,18,4
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",7/8/2024 11:00,12.415911,75.73505,NH3,NA,NA,NA
India,Karnataka,Madikeri,"Stuart Hill, Madikeri - KSPCB",7/8/2024 11:00,12.415911,75.73505,OZONE,14,17,14
India,Karnataka,Mysuru,"Hebbal 1st Stage, Mysuru - KSPCB",7/8/2024 11:00,12.21041,76.37376,PM2.5,13,34,23
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",7/8/2024 11:00,13.94,75.555917,PM2.5,16,27,24
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",7/8/2024 11:00,13.94,75.555917,NH3,1,3,2
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",7/8/2024 11:00,13.94,75.555917,SO2,2,8,6
India,Karnataka,Shivamogga,"Vinoba Nagara, Shivamogga - KSPCB",7/8/2024 11:00,13.94,75.555917,CO,6,34,20
India,Karnataka,Udupi,"Brahmagiri, Udupi - KSPCB",7/8/2024 11:00,13.34194444,74.74694444,PM2.5,1,64,12
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB",7/8/2024 11:00,16.802639,75.722694,CO,NA,NA,NA
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",7/8/2024 11:00,16.7602,77.1428,PM10,NA,NA,NA
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",7/8/2024 11:00,16.7602,77.1428,NO2,NA,NA,NA
India,Karnataka,Yadgir,"Collector Office, Yadgir - KSPCB",7/8/2024 11:00,16.7602,77.1428,CO,NA,NA,NA
India,Kerala,Eloor,"Udyogamandal, Eloor - Kerala PCB",7/8/2024 11:00,10.073232,76.302765,PM2.5,41,76,48
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB",7/8/2024 11:00,8.8787,76.6073,CO,14,18,16
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB",7/8/2024 11:00,8.5637,76.8865,OZONE,36,36,36
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",7/8/2024 11:00,8.5149093,76.9435879,NO2,7,31,23
India,Kerala,Thiruvananthapuram,"Plammoodu, Thiruvananthapuram - Kerala PCB",7/8/2024 11:00,8.5149093,76.9435879,CO,8,16,9
India,Madhya Pradesh,Bhopal,"Idgah Hills, Bhopal - MPPCB",7/8/2024 11:00,23.264759,77.381568,NH3,2,3,2
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",7/8/2024 11:00,23.210494,77.425409,NO2,8,13,10
India,Madhya Pradesh,Bhopal,"Paryavaran Parisar, Bhopal - MPPCB",7/8/2024 11:00,23.210494,77.425409,OZONE,26,52,31
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",7/8/2024 11:00,23.233584,77.400574,NH3,3,5,4
India,Madhya Pradesh,Bhopal,"T T Nagar, Bhopal - MPPCB",7/8/2024 11:00,23.233584,77.400574,SO2,3,24,12
India,Madhya Pradesh,Dewas,"Bhopal Chauraha, Dewas - MPPCB",7/8/2024 11:00,22.9682591,76.064118,OZONE,14,27,21
